mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_selector__k,param_svm__C,param_svm__class_weight,param_svm__gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1.8321935653686523,0.09731782761372366,0.1225020408630371,0.011916119073785578,125,10,,auto,"{'selector__k': 125, 'svm__C': 10, 'svm__class_weight': None, 'svm__gamma': 'auto'}",0.43536474772706063,0.5564871106886493,0.5882890763641241,0.4541234638810201,0.42554625212368347,0.4919621301569075,0.06706482072831041,21,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.71601243019104,0.07880769982727644,0.12243337631225586,0.010384803290350148,125,10,,scale,"{'selector__k': 125, 'svm__C': 10, 'svm__class_weight': None, 'svm__gamma': 'scale'}",0.43536474772706063,0.5564871106886493,0.5882890763641241,0.4541234638810201,0.42554625212368347,0.4919621301569075,0.06706482072831041,21,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.5344389438629151,0.0684154767412107,0.11462984085083008,0.00785096994412011,100,10,balanced,scale,"{'selector__k': 100, 'svm__C': 10, 'svm__class_weight': 'balanced', 'svm__gamma': 'scale'}",0.46935532056266155,0.5201158062616309,0.5683969016992527,0.4524830432051539,0.4476349107755492,0.4915971965008496,0.04619265400630546,23,0.9988888695984306,0.9988888695984306,0.9988888695984306,1.0,0.9979186616507068,0.9989170540891997,0.000659081543288648
1.661182737350464,0.13481609726909846,0.11615715026855469,0.004341155420394575,100,10,balanced,auto,"{'selector__k': 100, 'svm__C': 10, 'svm__class_weight': 'balanced', 'svm__gamma': 'auto'}",0.46935532056266155,0.5201158062616309,0.5683969016992527,0.4524830432051539,0.4476349107755492,0.4915971965008496,0.04619265400630546,23,0.9988888695984306,0.9988888695984306,0.9988888695984306,1.0,0.9979186616507068,0.9989170540891997,0.000659081543288648
1.529834270477295,0.1348595708212519,0.11876726150512695,0.016324855635387162,100,30,balanced,auto,"{'selector__k': 100, 'svm__C': 30, 'svm__class_weight': 'balanced', 'svm__gamma': 'auto'}",0.46833622935616076,0.5201757560669714,0.5649940333811301,0.4571973271282206,0.43403059082387346,0.4889467873512713,0.04734351926532865,25,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.4764819622039795,0.03774305763883841,0.11676855087280273,0.013888360525580516,100,30,balanced,scale,"{'selector__k': 100, 'svm__C': 30, 'svm__class_weight': 'balanced', 'svm__gamma': 'scale'}",0.46833622935616076,0.5201757560669714,0.5649940333811301,0.4571973271282206,0.43403059082387346,0.4889467873512713,0.04734351926532865,25,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.452296543121338,0.03381032876838968,0.11646223068237305,0.01506287063018568,100,30,,auto,"{'selector__k': 100, 'svm__C': 30, 'svm__class_weight': None, 'svm__gamma': 'auto'}",0.46833622935616076,0.5201757560669714,0.5649940333811301,0.4571973271282206,0.43403059082387346,0.4889467873512713,0.04734351926532865,25,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.4678295612335206,0.1353312259971397,0.11983666419982911,0.0060903952692420394,100,30,,scale,"{'selector__k': 100, 'svm__C': 30, 'svm__class_weight': None, 'svm__gamma': 'scale'}",0.46833622935616076,0.5201757560669714,0.5649940333811301,0.4571973271282206,0.43403059082387346,0.4889467873512713,0.04734351926532865,25,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.8271621704101562,0.12392073981608763,0.13215909004211426,0.010343714455929165,150,10,balanced,auto,"{'selector__k': 150, 'svm__C': 10, 'svm__class_weight': 'balanced', 'svm__gamma': 'auto'}",0.40743627523800613,0.5732224008142542,0.5708397247086621,0.4847281008654131,0.39122122264184894,0.4854895448536369,0.07740945224396643,29,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.805558967590332,0.03405743127277509,0.1324774742126465,0.016319703064003713,150,10,balanced,scale,"{'selector__k': 150, 'svm__C': 10, 'svm__class_weight': 'balanced', 'svm__gamma': 'scale'}",0.40743627523800613,0.5732224008142542,0.5708397247086621,0.4847281008654131,0.39122122264184894,0.4854895448536369,0.07740945224396643,29,1.0,1.0,1.0,1.0,1.0,1.0,0.0
